county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP
Mobile County,ST_ MICHEAL CATHOLIC CH #2,61.0,254.0,52.0,258.0,,,,270.0,48.0,,264.0,27.0,0.0,194.0,44.0,270.0
Mobile County,SUNLIGHT AUDITORIUM #1,681.0,25.0,685.0,14.0,691.0,,,3.0,687.0,,,603.0,0.0,7.0,688.0,16.0
Mobile County,SUNLIGHT AUDITORIUM #2,271.0,8.0,274.0,4.0,274.0,,,1.0,271.0,,,235.0,0.0,1.0,276.0,3.0
Mobile County,TANNER WILLIAMS HIST SOC #1,29.0,346.0,27.0,348.0,0.0,,,352.0,,,352.0,14.0,0.0,303.0,25.0,351.0
Mobile County,TANNER WILLIAMS HIST SOC #2,33.0,344.0,36.0,339.0,0.0,,,345.0,,,346.0,19.0,0.0,284.0,31.0,344.0
Mobile County,THE RIVER #1,232.0,971.0,222.0,970.0,126.0,,0.0,991.0,0.0,,1001.0,136.0,0.0,751.0,225.0,979.0
Mobile County,THE RIVER #2,57.0,203.0,58.0,199.0,26.0,,0.0,201.0,0.0,,205.0,40.0,0.0,144.0,58.0,202.0
Mobile County,THOMAS SULLIVAN COMM CTR #1,215.0,5.0,216.0,3.0,213.0,,,3.0,217.0,,,190.0,0.0,1.0,219.0,1.0
Mobile County,THOMAS SULLIVAN COMM CTR #2,227.0,3.0,229.0,1.0,227.0,,,1.0,225.0,,,192.0,0.0,1.0,228.0,2.0
Mobile County,THREE CIRCLE CH MIDTOWN #1,494.0,249.0,491.0,241.0,476.0,,,259.0,523.0,,,393.0,0.0,144.0,487.0,249.0
Mobile County,THREE CIRCLE CH MIDTOWN #2,511.0,264.0,486.0,282.0,466.0,,,301.0,535.0,,,375.0,0.0,161.0,477.0,297.0
Mobile County,TILLMANS CORNER COMM #1,254.0,658.0,235.0,674.0,224.0,,,688.0,229.0,,681.0,154.0,0.0,487.0,241.0,672.0
Mobile County,TILLMANS CORNER COMM #2,203.0,627.0,193.0,631.0,189.0,,,636.0,191.0,,636.0,125.0,0.0,453.0,189.0,640.0
Mobile County,TOULMINVILLE LIBRARY #1,582.0,19.0,587.0,9.0,588.0,,,11.0,582.0,,,496.0,0.0,7.0,591.0,10.0
Mobile County,TOULMINVILLE LIBRARY #2,577.0,23.0,589.0,10.0,590.0,,,12.0,590.0,,,509.0,0.0,8.0,589.0,12.0
Mobile County,TRAVIS RD BAPTIST CH #1,233.0,575.0,219.0,586.0,210.0,,,592.0,216.0,,581.0,150.0,0.0,417.0,214.0,591.0
Mobile County,TRAVIS RD BAPTIST CH #2,230.0,604.0,215.0,617.0,203.0,,,623.0,202.0,,626.0,149.0,0.0,449.0,197.0,636.0
Mobile County,TREE OF LIFE CHRISTIAN CH #1,421.0,715.0,393.0,724.0,486.0,,,0.0,385.0,,734.0,280.0,0.0,491.0,395.0,740.0
Mobile County,TREE OF LIFE CHRISTIAN CH #2,297.0,456.0,270.0,477.0,308.0,,,0.0,265.0,,479.0,194.0,0.0,321.0,261.0,489.0
Mobile County,TURNERVILLE BAPTIST CH #1,35.0,293.0,32.0,293.0,0.0,,,294.0,,,293.0,20.0,0.0,219.0,31.0,297.0
Mobile County,TURNERVILLE BAPTIST CH #2,126.0,907.0,110.0,922.0,0.0,,,932.0,,,928.0,73.0,0.0,715.0,107.0,925.0
Mobile County,UNION BAPTIST CH #1,173.0,809.0,154.0,825.0,,,,832.0,156.0,,825.0,100.0,0.0,647.0,162.0,817.0
Mobile County,UNION BAPTIST CH #2,93.0,562.0,78.0,570.0,,,,578.0,72.0,,579.0,51.0,0.0,451.0,72.0,580.0
Mobile County,UNIVERSITY CHURCH CHRIST #1,742.0,272.0,740.0,264.0,529.0,,,290.0,775.0,,,562.0,0.0,168.0,741.0,269.0
Mobile County,UNIVERSITY CHURCH CHRIST #2,417.0,135.0,413.0,131.0,298.0,,,140.0,436.0,,,317.0,0.0,84.0,412.0,132.0
Mobile County,VIA_ SENIOR CTR #1,429.0,338.0,354.0,402.0,287.0,,,470.0,413.0,,,158.0,0.0,201.0,342.0,417.0
Mobile County,VIA_ SENIOR CTR #2,695.0,573.0,586.0,654.0,465.0,,,790.0,667.0,,,247.0,0.0,300.0,566.0,699.0
Mobile County,VIGOR HIGH SCHOOL #1,560.0,16.0,570.0,3.0,570.0,,,,572.0,,,506.0,0.0,2.0,570.0,5.0
Mobile County,VIGOR HIGH SCHOOL #2,360.0,15.0,369.0,7.0,374.0,,,,375.0,,,337.0,0.0,1.0,370.0,6.0
Mobile County,VOLUNTEERS OF AMERICA #1,382.0,568.0,357.0,580.0,,,,623.0,,,619.0,220.0,0.0,371.0,347.0,602.0
Mobile County,VOLUNTEERS OF AMERICA #2,359.0,433.0,300.0,479.0,,,,512.0,,,516.0,194.0,0.0,292.0,299.0,493.0
Mobile County,VOLUNTEERS OF AMERICA #3,317.0,462.0,282.0,485.0,,,,507.0,,,511.0,177.0,0.0,319.0,282.0,495.0
Mobile County,WESTMINSTER PRESBYTERIAN #1,252.0,177.0,235.0,187.0,248.0,,,,249.0,,,167.0,0.0,115.0,231.0,196.0
Mobile County,WESTMINSTER PRESBYTERIAN #2,382.0,305.0,361.0,323.0,397.0,,,,407.0,,,249.0,0.0,188.0,351.0,336.0
Monroe County,ABSENTEE,310.0,169.0,310.0,163.0,325.0,,,68.0,234.0,71.0,53.0,282.0,,66.0,304.0,174.0
Monroe County,ANTIOCH BAPTIST CHURCH 3,76.0,29.0,79.0,23.0,80.0,,,,77.0,13.0,,75.0,,11.0,77.0,27.0
Monroe County,BEATRICE TOWN HALL,267.0,101.0,283.0,75.0,294.0,,,,284.0,57.0,,252.0,,29.0,286.0,77.0
Monroe County,BETHEL BAPTIST CHURCH,337.0,9.0,340.0,3.0,340.0,,,,261.0,2.0,3.0,312.0,,0.0,337.0,6.0
Monroe County,BUENA VISTA VREN FD,131.0,49.0,139.0,40.0,144.0,,,,142.0,20.0,,131.0,,22.0,139.0,40.0
Monroe County,BURNT CORN FIRE DEPT_,86.0,52.0,92.0,44.0,102.0,,,,92.0,25.0,,84.0,,15.0,93.0,43.0
Monroe County,CHRYSLER/ELISKA,71.0,125.0,68.0,124.0,75.0,,,116.0,0.0,2.0,125.0,57.0,,53.0,67.0,125.0
Monroe County,CHURCH OF CHRIST,88.0,173.0,85.0,174.0,115.0,,,23.0,84.0,115.0,0.0,70.0,,64.0,87.0,171.0
Monroe County,COLEMAN ASSEMBLY OF GOD,14.0,123.0,7.0,128.0,12.0,,,120.0,,,118.0,3.0,,38.0,10.0,125.0
Monroe County,EXCEL ASSEMBLY,172.0,938.0,167.0,928.0,186.0,,,890.0,0.0,7.0,920.0,122.0,,280.0,170.0,932.0
Monroe County,FRANKLIN FIRE STATION,27.0,127.0,30.0,115.0,42.0,,,,28.0,58.0,,21.0,,53.0,28.0,122.0
Monroe County,FRISCO BAPTIST CHURCH,254.0,288.0,262.0,268.0,310.0,,,62.0,143.0,118.0,91.0,222.0,,84.0,259.0,278.0
Monroe County,GOODWAY FIRE DEPT_,28.0,210.0,20.0,208.0,19.0,,,208.0,,,212.0,9.0,,71.0,20.0,212.0
Monroe County,LIMESTONE FAULK,30.0,54.0,30.0,53.0,36.0,,,,28.0,38.0,,24.0,,20.0,31.0,53.0
Monroe County,LOWER PEACH TREE,170.0,1.0,170.0,2.0,172.0,,,,172.0,0.0,,167.0,,0.0,172.0,0.0
Monroe County,MEGARGEL ASSEMBLY OF GOD,11.0,72.0,8.0,75.0,8.0,,,74.0,,,72.0,3.0,,35.0,7.0,76.0
Monroe County,MEXIA FIRE STATION,144.0,457.0,142.0,440.0,226.0,,,127.0,151.0,298.0,,97.0,,135.0,146.0,450.0
Monroe County,MINEOLA METHODIST CHURCH,12.0,71.0,7.0,74.0,16.0,,,63.0,,,65.0,3.0,,20.0,12.0,68.0
Monroe County,MONROEVILLE COMMUNITY HOU,500.0,620.0,481.0,626.0,544.0,,,419.0,480.0,458.0,,363.0,,174.0,479.0,635.0
Monroe County,MONROEVILLE FIRE STATION,149.0,253.0,134.0,266.0,187.0,,,,129.0,199.0,,108.0,,86.0,138.0,265.0
Monroe County,MONROEVILLE HOUS AUTH,331.0,236.0,347.0,211.0,382.0,,,1.0,349.0,147.0,,302.0,,84.0,343.0,220.0
Monroe County,OAK GROVE BAPTIST CHURCH,26.0,88.0,22.0,89.0,30.0,,,49.0,25.0,60.0,,16.0,,24.0,23.0,89.0
Monroe County,OLD TEXAS COMM CTR SIMPK,5.0,20.0,0.0,23.0,1.0,,,,0.0,15.0,,0.0,,9.0,0.0,24.0
Monroe County,PERDUE HILL MASONIC LODGE,122.0,120.0,119.0,118.0,143.0,,,18.0,122.0,81.0,,100.0,,41.0,119.0,121.0
Monroe County,PETERMAN WATER DEPT_,177.0,148.0,180.0,138.0,213.0,,,,185.0,92.0,,151.0,,40.0,177.0,142.0
Monroe County,PHILADELPHIA BC TUN SPRI,123.0,41.0,131.0,30.0,141.0,,,,132.0,23.0,,110.0,,6.0,133.0,31.0
Monroe County,PROVISIONAL,22.0,5.0,22.0,4.0,43.0,,,2.0,22.0,4.0,0.0,20.0,,2.0,22.0,4.0
Monroe County,SHILOH MISSIONARY,33.0,18.0,32.0,19.0,37.0,,,3.0,30.0,12.0,4.0,29.0,,5.0,34.0,17.0
Monroe County,ST_ JOHN AME CHURCH,19.0,5.0,19.0,5.0,21.0,,,,19.0,4.0,,19.0,,2.0,19.0,5.0
Monroe County,URIAH FIRE DEPT_,90.0,383.0,77.0,380.0,92.0,,,368.0,,,382.0,54.0,,150.0,76.0,392.0
Monroe County,WAINWRIGHT FINCH FD,56.0,53.0,53.0,51.0,58.0,,,,53.0,26.0,,50.0,,25.0,55.0,54.0
Montgomery County,101 D,1289.0,1693.0,1161.0,1783.0,1340.0,,,,1287.0,,1583.0,595.0,,797.0,1218.0,1763.0
Montgomery County,102 V,2057.0,1454.0,2054.0,1440.0,2182.0,,,,2136.0,,1307.0,1299.0,,758.0,2123.0,1384.0
Montgomery County,103 M,1495.0,816.0,1498.0,802.0,1561.0,,,233.0,1490.0,,808.0,964.0,,436.0,1535.0,772.0
Montgomery County,104 W,1191.0,347.0,1213.0,313.0,1251.0,,,,1236.0,,287.0,888.0,,170.0,1241.0,297.0
Montgomery County,105 A,2053.0,448.0,2085.0,404.0,2130.0,,,,2091.0,,381.0,1554.0,,238.0,2104.0,397.0
Montgomery County,106 P,1956.0,126.0,2001.0,69.0,2013.0,,,,1993.0,,77.0,1656.0,,31.0,2029.0,
Montgomery County,107 T,876.0,66.0,899.0,42.0,912.0,,,,904.0,,36.0,741.0,,16.0,918.0,
Montgomery County,201 S,1622.0,491.0,1647.0,450.0,1715.0,,,,1664.0,,424.0,1218.0,,194.0,1671.0,439.0
Montgomery County,202 B,1967.0,113.0,2015.0,58.0,2038.0,,,,1993.0,,77.0,1680.0,,20.0,2045.0,1.0
Montgomery County,203 H,702.0,128.0,746.0,82.0,674.0,109.0,,,743.0,,80.0,584.0,,50.0,750.0,47.0
Montgomery County,204 F,2722.0,269.0,2801.0,172.0,2827.0,6.0,,,2802.0,,176.0,2264.0,,91.0,2852.0,14.0
Montgomery County,205 S,1417.0,99.0,1458.0,58.0,1374.0,113.0,,,1444.0,,69.0,1246.0,,29.0,1471.0,5.0
Montgomery County,206 M,985.0,145.0,1019.0,96.0,1032.0,16.0,,,1022.0,,98.0,821.0,,52.0,1051.0,
Montgomery County,207 H,213.0,87.0,224.0,74.0,216.0,37.0,,,223.0,,75.0,189.0,,49.0,223.0,75.0
Montgomery County,208 C,264.0,414.0,263.0,410.0,302.0,,,,289.0,,383.0,195.0,,258.0,294.0,382.0
Montgomery County,209 F,69.0,139.0,64.0,142.0,75.0,,,,67.0,,136.0,41.0,,95.0,81.0,
Montgomery County,210 P,371.0,564.0,369.0,561.0,405.0,,,,360.0,,569.0,273.0,,359.0,389.0,537.0
Montgomery County,211 R,615.0,37.0,624.0,24.0,580.0,63.0,,,620.0,,30.0,491.0,,6.0,638.0,
Montgomery County,301 D,1000.0,1643.0,934.0,1693.0,889.0,,,1745.0,948.0,,1676.0,580.0,,1035.0,1049.0,1589.0
Montgomery County,302 F,711.0,902.0,697.0,900.0,682.0,,,869.0,716.0,,876.0,474.0,,535.0,780.0,824.0
Montgomery County,303 E,918.0,1784.0,875.0,1817.0,812.0,,,1813.0,860.0,,1811.0,536.0,,1098.0,951.0,1744.0
Montgomery County,304 L,891.0,1270.0,863.0,1285.0,826.0,,,1324.0,864.0,,1275.0,563.0,,817.0,928.0,1231.0
Montgomery County,305 F,2616.0,2056.0,2624.0,2012.0,2120.0,243.0,,1648.0,2584.0,,2047.0,1699.0,,1207.0,2670.0,1979.0
Montgomery County,306 E,860.0,278.0,895.0,238.0,811.0,192.0,,37.0,891.0,,236.0,656.0,,133.0,892.0,240.0
Montgomery County,401 S,632.0,57.0,642.0,46.0,642.0,,,,637.0,,51.0,552.0,,23.0,648.0,35.0
Montgomery County,402 M,1206.0,87.0,1243.0,40.0,1222.0,50.0,,,1202.0,,81.0,1064.0,,14.0,1261.0,6.0
Montgomery County,403 C,1002.0,167.0,1005.0,153.0,1027.0,,,,995.0,,163.0,758.0,,75.0,1030.0,76.0
Montgomery County,404 A,848.0,110.0,856.0,97.0,865.0,,,,857.0,,88.0,700.0,,53.0,872.0,58.0
Montgomery County,405 H,534.0,196.0,557.0,167.0,567.0,34.0,,36.0,576.0,,145.0,423.0,,77.0,569.0,157.0
Montgomery County,406 N,294.0,40.0,311.0,22.0,285.0,33.0,,,307.0,,26.0,258.0,,16.0,312.0,22.0
Montgomery County,407 K,497.0,257.0,502.0,244.0,469.0,90.0,,104.0,510.0,,231.0,341.0,,141.0,524.0,227.0
Montgomery County,408 H,333.0,189.0,331.0,183.0,315.0,106.0,,,345.0,,175.0,275.0,,112.0,344.0,177.0
Montgomery County,409 C,448.0,155.0,470.0,132.0,391.0,152.0,,,476.0,,126.0,338.0,,81.0,477.0,130.0
Montgomery County,410 S,1456.0,130.0,1493.0,87.0,1375.0,157.0,,,1493.0,,94.0,1216.0,,62.0,1491.0,96.0
Montgomery County,411 U,46.0,56.0,45.0,57.0,50.0,12.0,,,48.0,,52.0,40.0,,42.0,49.0,54.0
Montgomery County,412 U,413.0,117.0,413.0,114.0,397.0,73.0,,,421.0,,103.0,345.0,,69.0,420.0,107.0
Montgomery County,413 W,1447.0,389.0,1501.0,335.0,1339.0,337.0,,29.0,1485.0,,342.0,1019.0,,155.0,1514.0,320.0
Montgomery County,501 T,1796.0,1820.0,1730.0,1870.0,991.0,,,1896.0,1711.0,,1880.0,1035.0,,1046.0,1820.0,1787.0
Montgomery County,502 S,135.0,235.0,130.0,238.0,157.0,,,,141.0,,223.0,97.0,,151.0,134.0,234.0
Montgomery County,503 L,60.0,98.0,59.0,101.0,57.0,,,101.0,58.0,,99.0,50.0,,74.0,67.0,89.0
Montgomery County,504 R,130.0,220.0,131.0,216.0,127.0,,,211.0,126.0,,216.0,105.0,,160.0,138.0,207.0
Montgomery County,505 F,1965.0,450.0,2030.0,376.0,2079.0,,,,2048.0,,353.0,1524.0,,197.0,2046.0,363.0
Montgomery County,506 D,49.0,157.0,50.0,155.0,52.0,,,,46.0,,158.0,37.0,,108.0,52.0,153.0
Montgomery County,507 D,85.0,224.0,86.0,223.0,83.0,,,223.0,83.0,,224.0,61.0,,165.0,94.0,214.0
Montgomery County,508 P,91.0,209.0,91.0,209.0,86.0,,,210.0,88.0,,209.0,58.0,,130.0,101.0,197.0
Montgomery County,509 W,1025.0,1474.0,977.0,1506.0,,,,1678.0,960.0,,1532.0,598.0,,877.0,1002.0,1487.0
Montgomery County,510 G,1577.0,1561.0,1580.0,1547.0,,,,1756.0,1531.0,,1587.0,1065.0,,901.0,1568.0,1557.0
Montgomery County,511 A,433.0,766.0,404.0,786.0,,,,821.0,396.0,,797.0,250.0,,474.0,416.0,779.0
Montgomery County,512 S,1854.0,2771.0,1706.0,2896.0,326.0,,,3124.0,1674.0,,2925.0,1005.0,,1700.0,1750.0,2867.0
Montgomery County,ABSEN,1318.0,1101.0,1284.0,1114.0,1092.0,31.0,,687.0,1292.0,,1089.0,885.0,,678.0,1295.0,1067.0
Montgomery County,PROVI,188.0,86.0,200.0,73.0,171.0,6.0,,48.0,199.0,,74.0,111.0,,42.0,202.0,71.0
Morgan County,ABSENTEE,303.0,725.0,285.0,737.0,214.0,49.0,,709.0,,,784.0,171.0,,523.0,306.0,717.0
Morgan County,AMERICAN LGN BLDG POST 15,143.0,275.0,132.0,282.0,122.0,24.0,,269.0,,,295.0,87.0,,196.0,141.0,276.0
Morgan County,AQUADOME REC CTR,891.0,425.0,893.0,429.0,917.0,,,403.0,,,505.0,740.0,,281.0,902.0,418.0
Morgan County,AUSTINVILLE CH OF CHRIST,480.0,1520.0,394.0,1593.0,532.0,,,1462.0,,,1663.0,223.0,,1017.0,444.0,1556.0
Morgan County,CARRIE MATTHEWS REC CTR,852.0,55.0,862.0,41.0,871.0,0.0,,38.0,,,68.0,816.0,,31.0,863.0,39.0
Morgan County,CENTER SPRINGS METHODIST,87.0,363.0,78.0,371.0,62.0,41.0,,347.0,,,392.0,39.0,,242.0,83.0,370.0
Morgan County,COTACO FIRE STATION,137.0,491.0,124.0,505.0,71.0,15.0,,489.0,,,511.0,88.0,,325.0,133.0,494.0
Morgan County,DANVILLE VOLUNTEER FIRE,59.0,302.0,37.0,316.0,33.0,,,299.0,,,315.0,18.0,,183.0,51.0,303.0
Morgan County,DECATUR BAPTIST CHURCH,926.0,1683.0,810.0,1789.0,916.0,,,1686.0,,,1907.0,535.0,,1143.0,876.0,1727.0
Morgan County,DECATUR FIRE & RESCUE #8,232.0,900.0,181.0,950.0,134.0,153.0,,849.0,,,1002.0,93.0,,644.0,213.0,920.0
Morgan County,DECATUR FIRE (OLD FLINT),55.0,207.0,48.0,208.0,49.0,1.0,,210.0,,,220.0,19.0,,168.0,55.0,205.0
Morgan County,DECATUR UTILITIES,140.0,246.0,129.0,254.0,138.0,,,250.0,,,273.0,93.0,,183.0,134.0,254.0
Morgan County,EPIC CHURCH,409.0,883.0,347.0,939.0,262.0,285.0,,734.0,,,1025.0,190.0,,519.0,401.0,882.0
Morgan County,EVA VOLUNTEER FIRE,113.0,514.0,93.0,530.0,,,,536.0,,,541.0,52.0,,364.0,99.0,527.0
Morgan County,FALKVILLE MUNICIPAL BLDG,104.0,533.0,93.0,546.0,,,,532.0,,,543.0,49.0,,340.0,110.0,525.0
Morgan County,FIRST BAPTIST AUSTINVILLE,625.0,971.0,606.0,982.0,645.0,,,943.0,,,1075.0,457.0,,686.0,644.0,948.0
Morgan County,FIRST BAPTIST CHURCH,498.0,1926.0,427.0,1987.0,53.0,13.0,,2026.0,,,2053.0,267.0,,1371.0,497.0,1916.0
Morgan County,FIRST BIBLE CHURCH,637.0,988.0,600.0,1021.0,606.0,38.0,,960.0,,,1116.0,441.0,,705.0,621.0,996.0
Morgan County,FLORETTE VOLUNTEER FIRE,54.0,228.0,46.0,233.0,,,,239.0,,,241.0,24.0,,148.0,49.0,230.0
Morgan County,FORT DECATUR RECREATION,664.0,834.0,604.0,882.0,580.0,85.0,,822.0,,,992.0,408.0,,565.0,656.0,838.0
Morgan County,GUM POND FIRE DEPARTMENT,33.0,150.0,25.0,157.0,,,,160.0,,,159.0,14.0,,106.0,27.0,156.0
Morgan County,JOHN J SPARKMAN CIVIC CTR,711.0,2770.0,560.0,2901.0,10.0,1.0,,2992.0,,,3009.0,309.0,,1929.0,659.0,2809.0
Morgan County,LACEYS SPRING SENIOR CTR,162.0,616.0,148.0,631.0,,,,655.0,,,668.0,72.0,,444.0,155.0,625.0
Morgan County,LEBANON BAPTIST CHURCH,49.0,301.0,41.0,309.0,,,,318.0,,,317.0,24.0,,184.0,45.0,305.0
Morgan County,MACEDONIA C P CHURCH,47.0,56.0,46.0,57.0,47.0,1.0,,56.0,,,62.0,42.0,,47.0,48.0,56.0
Morgan County,MASSEY FIRE STATION #1,47.0,324.0,41.0,331.0,,,,330.0,,,341.0,20.0,,188.0,48.0,323.0
Morgan County,MORGAN COUNTY COURTHOUSE,144.0,227.0,122.0,246.0,131.0,,,236.0,,,285.0,61.0,,159.0,126.0,243.0
Morgan County,MORGAN COUNTY DISTRICT 3,94.0,626.0,86.0,632.0,,,,646.0,,,656.0,37.0,,429.0,107.0,610.0
Morgan County,NEEL UNITED METHODIST CH,165.0,1043.0,129.0,1074.0,162.0,,,1039.0,,,1103.0,59.0,,668.0,163.0,1041.0
Morgan County,NEW CENTER BAPTIST CHURCH,108.0,695.0,88.0,712.0,66.0,40.0,,687.0,,,722.0,42.0,,452.0,98.0,699.0
Morgan County,ODEN RIDGE FIRE DEPT,30.0,292.0,20.0,301.0,,,,298.0,,,304.0,12.0,,211.0,22.0,300.0
Morgan County,PRICEVILLE MUNICIPAL BLDG,450.0,2213.0,365.0,2280.0,295.0,237.0,,2122.0,,,2341.0,183.0,,1414.0,420.0,2233.0
Morgan County,PROVISIONAL,47.0,97.0,46.0,98.0,44.0,7.0,,91.0,,,102.0,34.0,,73.0,47.0,98.0
Morgan County,S_A_V_E_S_ FIRE DEPT #1,172.0,873.0,139.0,903.0,102.0,79.0,,839.0,,,909.0,78.0,,568.0,164.0,880.0
Morgan County,TRI-COUNTY VOLUNTEER FIRE,51.0,389.0,44.0,392.0,,,,395.0,,,400.0,19.0,,277.0,53.0,384.0
Morgan County,TRINITY MUNICIPAL BLDG,260.0,860.0,246.0,871.0,251.0,2.0,,853.0,,,922.0,137.0,,517.0,254.0,859.0
Morgan County,TURNER SURLES COMM CTR,210.0,9.0,209.0,9.0,203.0,4.0,,11.0,,,21.0,194.0,,5.0,210.0,8.0
Morgan County,T_C_ ALMON REC CTR,317.0,872.0,243.0,940.0,166.0,259.0,,762.0,,,1015.0,106.0,,528.0,289.0,899.0
Morgan County,UNION HILL SENIOR CTR,213.0,1107.0,203.0,1110.0,,,,1137.0,,,1153.0,89.0,,807.0,228.0,1090.0
Morgan County,W MORGAN E LAWRENCE W&S,88.0,493.0,74.0,508.0,83.0,,,496.0,,,527.0,30.0,,332.0,85.0,496.0
Morgan County,WESTMEADE BAPTIST CHURCH,284.0,333.0,273.0,342.0,283.0,,,336.0,,,380.0,189.0,,218.0,290.0,328.0
Perry County,ABSENTEE,289.0,41.0,286.0,43.0,302.0,,,,270.0,43.0,,268.0,,19.0,298.0,
Perry County,ARMORY,1013.0,351.0,996.0,356.0,1075.0,,,,989.0,256.0,,941.0,,146.0,1075.0,
Perry County,COMMUNITY LIFE BLDG,773.0,30.0,778.0,22.0,782.0,,,,777.0,22.0,,733.0,,10.0,786.0,
Perry County,EAST PERRY,41.0,59.0,42.0,56.0,44.0,,,,38.0,48.0,,37.0,,43.0,48.0,
Perry County,HAMBURG VFD,127.0,57.0,127.0,54.0,136.0,,,,128.0,47.0,,122.0,,29.0,139.0,
Perry County,HEIBERGER,37.0,155.0,35.0,154.0,51.0,,,,37.0,82.0,,29.0,,95.0,47.0,
Perry County,HINTON HALL,98.0,1.0,98.0,1.0,98.0,,,,98.0,0.0,,96.0,,1.0,98.0,
Perry County,NORTH PERRY,50.0,94.0,46.0,96.0,51.0,,,,46.0,34.0,,44.0,,62.0,52.0,
Perry County,OFS FIRE STATION,97.0,87.0,93.0,91.0,100.0,,,,87.0,83.0,,88.0,,55.0,108.0,
Perry County,PROVISIONAL,6.0,3.0,7.0,2.0,7.0,,,,7.0,2.0,,7.0,,2.0,7.0,
Perry County,RADFORDVILLE,48.0,35.0,47.0,37.0,49.0,,,,42.0,34.0,,40.0,,16.0,51.0,
Perry County,SEVERE,14.0,45.0,13.0,45.0,14.0,,,,11.0,34.0,,10.0,,19.0,19.0,
Perry County,UNIONTOWN CITY HALL,365.0,47.0,366.0,43.0,381.0,,,,359.0,38.0,,348.0,,20.0,383.0,
Perry County,WEST PERRY,224.0,56.0,222.0,57.0,235.0,,,,223.0,39.0,,217.0,,33.0,231.0,
Pickens County,ABSENTEE,115.0,220.0,101.0,230.0,101.0,,,228.0,109.0,,164.0,77.0,,146.0,133.0,
Pickens County,ALICEVILLE,1209.0,421.0,1199.0,426.0,1208.0,,,417.0,1258.0,,,1050.0,,230.0,1270.0,
Pickens County,BENEVOLA,9.0,42.0,7.0,44.0,9.0,,,41.0,7.0,,44.0,3.0,,34.0,10.0,
Pickens County,BETHLEHEM,13.0,87.0,4.0,92.0,5.0,,,87.0,6.0,,92.0,1.0,,61.0,16.0,
Pickens County,CARROLLTON/SPEEDSMILL,409.0,516.0,380.0,535.0,400.0,,,515.0,386.0,,505.0,293.0,,291.0,484.0,
Pickens County,COCHRANE/DANCY,120.0,51.0,116.0,53.0,118.0,,,51.0,128.0,,,106.0,,24.0,128.0,
Pickens County,ETHELSVILLE,27.0,82.0,27.0,81.0,26.0,,,81.0,27.0,,82.0,22.0,,43.0,38.0,
Pickens County,FAIRVIEW/ZION,57.0,677.0,36.0,688.0,53.0,,,670.0,38.0,,690.0,12.0,,427.0,117.0,
Pickens County,FORREST,22.0,189.0,21.0,187.0,26.0,,,181.0,18.0,,189.0,10.0,,116.0,48.0,
Pickens County,GORDO,412.0,925.0,358.0,972.0,376.0,,,957.0,365.0,,971.0,261.0,,586.0,472.0,
Pickens County,KIRK,19.0,152.0,7.0,156.0,10.0,,,156.0,6.0,,158.0,6.0,,110.0,23.0,
Pickens County,LIBERTY,75.0,192.0,75.0,192.0,75.0,,,192.0,64.0,,203.0,61.0,,112.0,101.0,
Pickens County,MACEDONIA,145.0,31.0,144.0,31.0,145.0,,,32.0,147.0,,,110.0,,15.0,153.0,
Pickens County,MCSHAN,30.0,72.0,25.0,74.0,26.0,,,74.0,24.0,,78.0,17.0,,38.0,39.0,
Pickens County,PALMETTO,30.0,146.0,28.0,148.0,28.0,,,148.0,25.0,,151.0,17.0,,91.0,42.0,
Pickens County,PICKENSVILLE,174.0,104.0,169.0,103.0,170.0,,,105.0,195.0,,,125.0,,53.0,196.0,
Pickens County,PINE GROVE,27.0,89.0,25.0,89.0,24.0,,,90.0,37.0,,20.0,11.0,,49.0,44.0,
Pickens County,PROVISIONAL,6.0,2.0,6.0,2.0,6.0,,,2.0,6.0,,2.0,5.0,,1.0,5.0,
Pickens County,REFORM,457.0,556.0,437.0,565.0,439.0,,,563.0,435.0,,567.0,319.0,,303.0,540.0,
Pickens County,SAPPS,299.0,55.0,299.0,50.0,296.0,,,50.0,308.0,,,239.0,,20.0,307.0,
Pickens County,SPRING HILL,17.0,27.0,20.0,24.0,19.0,,,25.0,24.0,,,15.0,,6.0,26.0,
Pike County,ABSENTEE,173.0,189.0,182.0,180.0,190.0,,,174.0,,,191.0,150.0,,105.0,188.0,174.0
Pike County,ANTIOCH CHURCH,34.0,182.0,38.0,177.0,44.0,,,172.0,,,183.0,20.0,,112.0,45.0,168.0
Pike County,BANKS VOTING CENTER #1,24.0,60.0,21.0,62.0,23.0,,,61.0,,,63.0,15.0,,40.0,23.0,60.0
Pike County,BANKS VOTING CTR_ #2,71.0,196.0,71.0,194.0,78.0,,,190.0,,,200.0,48.0,,109.0,74.0,192.0
Pike County,BRUNDIDGE-HAISTEN BLDG_,103.0,147.0,108.0,141.0,103.0,,,146.0,,,140.0,76.0,,100.0,110.0,141.0
Pike County,CHINA GROVE COUNTY BLDG_,52.0,83.0,60.0,75.0,53.0,,,82.0,,,84.0,47.0,,54.0,57.0,78.0
Pike County,DUNNS VOTING CENTER #1,9.0,8.0,9.0,8.0,10.0,,,7.0,,,8.0,7.0,,6.0,10.0,7.0
